Ontology ID	parent class	label	Equivalence axiom	Subclass axiom	taxon	definition	definition source	Last Updated	created	term editor	Exact Synonym	Related synonym	Broad Synonym	Narrow Synonym	British english syn.	Italian syn.	French syn.	german syn.	spanish syn.	portuguese syn.	see also	curation status	comment	image	Curation notes	term requested
ID	SC % SPLIT=|	AL rdfs:label@en	EC %	SC % SPLIT=|		AL IAO:0000115@en	A IAO:0000119 SPLIT=|		AT dcterms:date^^xsd:dateTime	AT IAO:0000117^^rdfs:anyURI SPLIT=|	AL oboInOwl:hasExactSynonym@en SPLIT=|	AL oboInOwl:hasRelatedSynonym@en SPLIT=|	AL oboInOwl:hasBroadSynonym@en SPLIT=|	AL oboInOwl:hasNarrowSynonym@en SPLIT=|	AL oboInOwl:hasExactSynonym@en-BR SPLIT=|	AL oboInOwl:hasExactSynonym@it SPLIT=|	AL oboInOwl:hasExactSynonym@fr SPLIT=|	AL oboInOwl:hasExactSynonym@ge SPLIT=|	AL oboInOwl:hasExactSynonym@es SPLIT=|	AL oboInOwl:hasExactSynonym@pt SPLIT=|	A rdfs:seeAlso SPLIT=|	AI IAO:0000114	AL rdfs:comment@en	AI schema:image		
FOODON:00003612	root	black radish (whole)	'root' and 'in taxon' some 'Raphanus sativus var. sativus'		Raphanus sativus var. sativus	A root of a black radish plant (Raphanus sativus var. sativus)	https://en.wikipedia.org/wiki/Black_radish				black spanish radish | black radish | erfurter radish															
FOODON:00003613	seed	cocoa bean (whole)	'seed' and ('in taxon' some 'Theobroma cacao' and 'in taxon' only 'Theobroma cacao')		Theobroma cacao	A seed of a cacao tree (Theobroma cacao)	https://en.wikipedia.org/wiki/Theobroma_cacao				cacao bean															
FOODON:03302218	leaf	betel leaf (whole)	'leaf' and ('in taxon' some 'Piper betle' and 'in taxon' only 'Piper betle')		Piper betle	A leaf of the Betel tree (Piper betle).	https://en.wikipedia.org/wiki/Betel				betel leaf												Not to be confused with betel nut.			
FOODON:00003614	seed	areca nut (whole)	'seed' and ('in taxon' some 'Areca catechu' and 'in taxon' only 'Areca catechu')		Areca catechu	A seed of an areca palm  (Areca catechu)	https://en.wikipedia.org/wiki/Areca_nut				areca nut | betel nut															
FOODON:00003615	nut fruit	cashew nut (whole)	'nut fruit' and ('in taxon' some 'Anacardium occidentale' and 'in taxon' only 'Anacardium occidentale')		Anacardium occidentale	A nut fruit from a cashew tree (Anacardium occidentale)	https://en.wikipedia.org/wiki/Cashew				cashew nut															
FOODON:00003616	aggregate fruit	cherimoya fruit (whole)	'fruit' and ('in taxon' some 'Annona cherimola' and 'in taxon' only 'Annona cherimola')		Annona cherimola	A fruit of a cherimoya plant (Annona cherimola)	https://en.wikipedia.org/wiki/Cherimoya				cherimoya | chirimoya | chirimuya | custard apple										https://www2.palomar.edu/users/warmstrong/fruitid1.htm					
FOODON:00003590	leaf	cassava leaf (whole)	'leaf' and ('in taxon' some 'Manihot esculenta' and 'in taxon' only 'Manihot esculenta')		Manihot esculenta	A leaf of a casava plant (Manihot esculenta)	https://en.wikipedia.org/wiki/Cassava				yuca | tapioca | cassava | manioc															
FOODON:00003617	fruit	cupuaçu fruit (whole)	'fruit' and ('in taxon' some 'Theobroma grandiflorum' and 'in taxon' only 'Theobroma grandiflorum')		Theobroma grandiflorum	A fruit from a cupuaçu plant (Theobroma grandiflorum).	https://en.wikipedia.org/wiki/Theobroma_grandiflorum		2021-02-11T01:02:47		cupuaçu fruit | cupuaçu | cupu assu															
FOODON:00003618	berry fruit	eggplant (whole)	'berry fruit' and ('in taxon' some 'Solanum melongena' and 'in taxon' only 'Solanum melongena')		Solanum melongena	A berry fruit of an eggplant (Solanum melongena)	https://en.wikipedia.org/wiki/Eggplant		2021-02-11T01:05:15		eggplant | egg plant | aubergine | brinjal															
FOODON:03301246	drupe fruit	date (whole)	'drupe fruit' and ('in taxon' some 'Phoenix dactylifera' and 'in taxon' only 'Phoenix dactylifera')		Phoenix dactylifera	A drupe fruit of a date plant (Phoenix dactylifera)	https://en.wikipedia.org/wiki/Date_palm				date | date palm															
FOODON:00003619	orange (whole)	california valencia orange (whole)	'hesperidium fruit' and ('in taxon' some 'california valencia orange plant' and 'in taxon' only 'california valencia orange plant')			A hesperidium fruit of a california valencia orange plant.			2021-02-11T01:07:43		california valencia orange															
FOODON:03000006	seed	fenugreek seed (whole)	'seed' and 'in taxon' some 'Trigonella foenum-graecum'		Trigonella foenum-graecum	A seed of a fenugreek plant (Trigonella foenum-graecum)	https://en.wikipedia.org/wiki/Fenugreek		2021-02-11T01:13:12																	
FOODON:03307812	fenugreek seed (whole)	fenugreek seed (whole, dried)					https://en.wikipedia.org/wiki/Fenugreek		2021-02-11T01:13:12		fenugreek seed															
FOODON:00003620	leaf	fenugreek leaf (whole)	'leaf' and 'in taxon' some 'Trigonella foenum-graecum'		Trigonella foenum-graecum	A leaf of a fenugreek plant (Trigonella foenum-graecum).	https://en.wikipedia.org/wiki/Fenugreek		2021-02-11T01:12:05		fenugreek leaf | methi leaf | mehti															
FOODON:00003621	fenugreek food product	fenugreek leaf bunch	'object aggregate' and 'has member' some 'fenugreek leaf (whole)' and 'has member' only 'fenugreek leaf (whole)' and 'has quality' some 'food (raw)'			A bunch of raw fenugreek leaves.	https://en.wikipedia.org/wiki/Fenugreek		2021-02-11T01:13:12		fenugreek bunch															
FOODON:00003622	berry fruit	guava (whole)	'berry fruit' and ('in taxon' some 'guava plant' and 'in taxon' only 'guava plant')	'in taxon' some 'Psidium' and 'in taxon' only 'Psidium'	Psidium	A berry fruit of a guava plant.			2021-02-11T01:13:48		guava															
FOODON:00003623	rosette leaf	chicory leaf (whole)	'rosette leaf' and ('in taxon' some 'Cichorium intybus' and 'in taxon' only 'Cichorium intybus')		Cichorium intybus	A rosette leaf of a chicory plant (Cichorium intybus).			2021-02-11T01:16:15		chicory leaf															
FOODON:00003624	rosette	chicory head	'rosette' and ('in taxon' some 'Cichorium intybus' and 'in taxon' only 'Cichorium intybus')		Cichorium intybus	A rosette of a chicory plant (Cichorium intybus).			2021-02-11T01:17:05		chicory head| succory | radicchio | witloof															
FOODON:00003625	chicory food product	chicory bunch	'object aggregate' and 'has member' some 'chicory leaf (whole)' and 'has member' only 'chicory leaf (whole)' and 'has quality' some 'food (raw)'			A bunch of raw chicory leaves.			2021-02-11T01:19:03		chicory bundle															
FOODON:00003626	berry fruit	java apple (whole)	'berry fruit' and ('in taxon' some 'Syzygium samarangense' and 'in taxon' only 'Syzygium samarangense')		Syzygium samarangense	A berry fruit from a java apple tree (Syzygium samarangense)			2021-02-11T01:28:19		Java apple | wax apple | wax jambu | Semarang rose-apple															
FOODON:00003597	pepo fruit	melon (whole)		'in taxon' some 'Cucurbitaceae' and 'in taxon' only 'Cucurbitaceae'	Cucurbitaceae	A pepo fruit of a melon plant.	https://en.wikipedia.org/wiki/Melon		2021-02-10T22:34:05		melon															
FOODON:00003598	muskmelon (whole)	honeydew melon (whole)	'pepo fruit' and ('in taxon' some 'honeydew melon plant' and 'in taxon' only 'honeydew melon plant')			A cultivar of a muskmelon, inodorus group plant.	https://en.wikipedia.org/wiki/Honeydew_(melon)				honeydew melon															
FOODON:00003596	melon (whole)	muskmelon (whole)	'pepo fruit' and ('in taxon' some 'Cucumis melo' and 'in taxon' only 'Cucumis melo')		Cucumis melo	A pepo fruit of a muskmelon plant (Cucumis melo )	https://en.wikipedia.org/wiki/Muskmelon		2021-02-10T22:37:02																	
FOODON:00003627	fruit	beechnut (whole)	'fruit' and ('in taxon' some 'beech tree' and 'in taxon' only 'beech tree')	'in taxon' some ' Fagaceae' and 'in taxon' only ' Fagaceae'		A fruit of a beechtree.			2021-02-11T01:31:13		beechnut | beech nut															
FOODON:00003628	fruit multiple	breadfruit (whole)	'fruit multiple' and ('in taxon' some 'Artocarpus altilis' and 'in taxon' only 'Artocarpus altilis')		Artocarpus altilis	A fruit multiple of a breadfruit tree (Artocarpus altilis)	https://en.wikipedia.org/wiki/Breadfruit		2021-02-11T01:43:33		breadfruit															
FOODON:00003629	rosette leaf	basil leaf (whole)	'rosette leaf' and ('in taxon' some 'Ocimum basilicum' and 'in taxon' only 'Ocimum basilicum')		Ocimum basilicum	A rosette leaf of a basil plant (Ocimum basilicum)	https://en.wikipedia.org/wiki/Basil		2021-02-11T01:47:46																	
FOODON:00003630	leaf	bean leaf (whole)	'leaf' and ('in taxon' some 'bean plant' and 'in taxon' only 'bean plant')			A leaf of a bean plant.			2021-02-11T01:48:48		bean leaf															
FOODON:00003631	chard leaf (whole)	swiss chard leaf (whole)		'rosette leaf' and 'in taxon' some 'Beta vulgaris subsp. vulgaris'	Beta vulgaris subsp. vulgaris	A rosette leaf of a swiss chard plant (Beta vulgaris subsp. vulgaris).			2021-02-11T01:50:09		swiss chard leaf															
FOODON:00003632	chard bunch	swiss chard bunch	'object aggregate' and 'has member' some 'swiss chard leaf (whole)' and 'has member' only 'swiss chard leaf (whole)' and 'has quality' some 'food (raw)'			A bunch of raw swiss chard leaves.			2021-02-11T01:57:57		swiss chard bunch															
FOODON:00003633	leaf	beet leaf (whole)	'leaf' and ('in taxon' some 'Beta vulgaris' and 'in taxon' only 'Beta vulgaris')		Beta vulgaris	A leaf of a beet plant.	https://en.wikipedia.org/wiki/Beetroot		2021-02-11T01:59:10	http://orcid.org/0000-0002-8844-9165	beet leaf | beetroot leaf															
FOODON:03000007	beet food product	beet greens bunch	'object aggregate' and 'has member' some 'beet leaf (whole)' and 'has member' only 'beet leaf (whole)' and 'has quality' some 'food (raw)'			A bunch of raw beet leaves.	https://en.wikipedia.org/wiki/Beetroot		2022-02-17T21:11:54Z	http://orcid.org/0000-0002-8844-9165	beet greens															
FOODON:00003634	rosette leaf	cauliflower leaf (whole)	'rosette leaf' and 'in taxon' some 'Brassica oleracea var. botrytis'		Brassica oleracea var. botrytis	A rosette leaf of a cauliflower plant (Brassica oleracea var. botrytis)			2021-02-11T02:00:16		cauliflower leaf															
FOODON:00003635	leaf	celery leaf (whole)	'leaf' and ('in taxon' some 'Apium graveolens Dulce Group' and 'in taxon' only 'Apium graveolens Dulce Group')		Apium graveolens Dulce Group	A leaf of a celery plant (Apium graveolens Dulce Group).	https://en.wikipedia.org/wiki/Celery		2021-02-11T02:01:06		celery leaf															
FOODON:00003636	celery food product	celery bunch	'object aggregate' and 'has member' some 'celery leaf (whole)' and 'has member' only 'celery leaf (whole)' and 'has quality' some 'food (raw)'			A bunch of a raw celery leaves.	https://en.wikipedia.org/wiki/Celery		2021-02-11T02:01:46		celery bunch															
FOODON:00003637	leaf	grape leaf (whole)	'leaf' and ('in taxon' some 'grape plant' and 'in taxon' only 'grape plant')		grape plant	A leaf of a grape plant.			2021-02-11T02:02:32		grape leaf															
FOODON:00003638	grape berry food product	grape cluster	'peduncle' and 'connected to' some 'grape (whole)'			A grape berry food product which is a cluster of grapes connected to a single peduncle by way of pedicels.	https://ucanr.edu//sites/intvit/files/24344.pdf		2021-02-11T02:03:25		grapes on the vine | grape bunch | bunch of grapes | clustered grape | cluster of grapes															
FOODON:00004067	grape cluster	red grape cluster	'grape cluster' and ('in taxon' some 'red grape plant' and 'in taxon' only 'red grape plant')			A grape cluster of a red grape plant.			2021-11-11T02:04:21																	
FOODON:00004066	grape cluster	white grape cluster	'grape cluster' and ('in taxon' some 'white grape plant' and 'in taxon' only 'white grape plant')			A grape cluster of a white grape plant.			2021-11-11T02:04:21																	
FOODON:00003639	leaf	groundsel leaf (whole)	'leaf' and ('in taxon' some 'Senecio vulgaris' and 'in taxon' only 'Senecio vulgaris')		Senecio vulgaris	A leaf of a groundsel plant (Senecio vulgaris).	https://en.wikipedia.org/wiki/Senecio_vulgaris		2021-02-11T02:04:21		groundsel leaf															
FOODON:00003640	rosette leaf	loose leaf lettuce plant leaf (whole)	'leaf' and ('in taxon' some ' loose leaf lettuce plant' and 'in taxon' only ' loose leaf lettuce plant')			A rosette leaf of a loose leaf lettuce plant.			2021-02-11T02:05:17		loose leaf lettuce															
FOODON:00003641	leaf	mizuna leaf (whole)	'leaf' and 'in taxon' some 'Brassica rapa subsp. nipposinica'		Brassica rapa subsp. nipposinica	A leaf of a mizuna plant (Brassica rapa subsp. nipposinica).	https://en.wikipedia.org/wiki/Mizuna		2021-02-11T02:10:06		mizuna leaf															
FOODON:00003642	leaf	papaya leaf (whole)	'leaf' and ('in taxon' some 'Carica papaya' and 'in taxon' only 'Carica papaya')		Carica papaya	A leaf of a papaya plant (Carica papaya).	https://en.wikipedia.org/wiki/Papaya		2021-02-11T02:17:04		papaya leaf															
FOODON:00002942	leaf	parsley leaf (whole)	'leaf' and ('in taxon' some 'Petroselinum crispum' and 'in taxon' only 'Petroselinum crispum')		Petroselinum crispum	A leaf of a parsley plant (Petroselinum crispum)	https://en.wikipedia.org/wiki/Parsley		2019-08-10T16:48:12		parsley leaf															
FOODON:00003644	parsley food product	parsley bunch	'object aggregate' and 'has member' some 'parsley leaf (whole)' and 'has member' only 'parsley leaf (whole)' and 'has quality' some 'food (raw)'			A bunch of raw parsley leaves.			2021-02-11T02:20:15		parsley bunch															
FOODON:00003645	leaf	pumpkin leaf (whole)	'leaf' and ('in taxon' some 'pumpkin plant' and 'in taxon' only 'pumpkin plant')			A leaf of a pumpkin plant.	https://en.wikipedia.org/wiki/Pumpkin		2021-02-11T02:20:59		pumpkin leaf															
FOODON:00003646	leaf	radish leaf (whole)	'leaf' and ('in taxon' some 'Raphanus sativus' and 'in taxon' only 'Raphanus sativus')		Raphanus sativus	A leaf of a radish plant (Raphanus sativus)			2021-02-11T02:21:48		radish leaf															
FOODON:00003647	rosette leaf	sorrel leaf (whole)	'rosette leaf' and ('in taxon' some 'Rumex acetosa' and 'in taxon' only 'Rumex acetosa')		Rumex acetosa	A leaf of a sorrel plant (Rumex acetosa)	https://en.wikipedia.org/wiki/Sorrel		2021-02-11T02:25:21		sorrel leaf															
FOODON:00003648	sorrel food product	sorrel bunch	'object aggregate' and 'has member' some 'sorrel leaf (whole)' and 'has member' only 'sorrel leaf (whole)' and 'has quality' some 'food (raw)'			A bunch of raw sorrel leaves.			2021-02-11T02:25:59		sorrel bundle															
FOODON:00003649	leaf	taro leaf (whole)	'leaf' and ('in taxon' some 'Colocasia esculenta' and 'in taxon' only 'Colocasia esculenta')		Colocasia esculenta	A leaf of a taro plant (Colocasia esculenta)	https://en.wikipedia.org/wiki/Taro		2021-02-11T02:27:32		taro leaf															
FOODON:00003650	leaf	vegetable leaf (whole)	'leaf' and 'in taxon' some 'vegetable-producing plant'			A leaf of a vegetable-producing plant.			2021-02-11T02:40:22																	
FOODON:03315104	citrus fruit (whole)	lemon (whole)	'hesperidium fruit' and ('in taxon' some 'Citrus limon' and 'in taxon' only 'Citrus limon')		Citrus limon	A hesperidium fruit of a lemon plant (Citrus limon)																				
FOODON:00003651	pome fruit	crabapple (whole)	'pome fruit' and ('in taxon' some 'crabapple plant' and 'in taxon' only 'crabapple plant')			A pome fruit from a crabapple tree.	https://en.wikipedia.org/wiki/Malus		2021-02-11T02:41:10		crabapple | crab apple															
FOODON:00003652	drupe fruit	jujube fruit (whole)	'drupe fruit' and ('in taxon' some 'Ziziphus jujuba' and 'in taxon' only 'Ziziphus jujuba')		Ziziphus jujuba	A drupe fruit of a jujube plant (Ziziphus jujuba).	https://en.wikipedia.org/wiki/Jujube		2021-02-11T02:43:29		jujube | red date | chinese date															
FOODON:00003653	pepo fruit	chayote (whole)	'pepo fruit' and ('in taxon' some 'Sicyos edulis' and 'in taxon' only 'Sicyos edulis')		Sicyos edulis	A pepo fruit of a chayote plant (Sicyos edulis)	https://en.wikipedia.org/wiki/Chayote		2021-02-11T02:47:30		chayote | pipinela | christophine | mirliton squash															
FOODON:00004260	chestnut (whole)	chinese chestnut (whole)	'chestnut (whole)' and ('in taxon' some 'Castanea mollissima' and 'in taxon' only 'Castanea mollissima')		Castanea mollissima	A whole chestnut from a chinese chestnut tree (Castanea mollissima).	https://en.wikipedia.org/wiki/Castanea_mollissima		2022-02-20T08:09:40																	
FOODON:00004261		chinese chestnut (whole, raw)				A whole raw chinese chestnut.	https://en.wikipedia.org/wiki/Castanea_mollissima		2022-02-20T08:09:40																	
FOODON:00003654	chestnut (whole)	japanese chestnut (whole)	'nut fruit' and ('in taxon' some 'Castanea crenata' and 'in taxon' only 'Castanea crenata')		Castanea crenata	A nut fruit from a japanese chestnut tree (Castanea crenata)	https://en.wikipedia.org/wiki/Castanea_crenata		2021-02-11T02:48:44		japanese chestnut															
FOODON:00003655		european chestnut (whole)	'nut fruit' and ('in taxon' some 'Castanea sativa' and 'in taxon' only 'Castanea sativa')		Castanea sativa	A nut fruit from an european chestnut tree (Castanea sativa)	https://en.wikipedia.org/wiki/Castanea_sativa		2021-02-11T02:49:31		european chestnut | sweet chestnut | spanish chestnu															
FOODON:00003091		european chestnut (whole, raw)																								
FOODON:00003656	citrus fruit (whole)	clementine (whole)	'hesperidium fruit' and ('in taxon' some 'Citrus clementina' and 'in taxon' only 'Citrus clementina')		Citrus clementina	A hesperidium fruit of a clementine plant (Citrus clementina)			2021-02-11T02:50:33		clementine															
